STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,currency,Currency,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",EUR,Euro,BE,Belgium,2020-S2,,1626,,,,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",EUR,Euro,BE,Belgium,2021-S1,,1626,,,,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",EUR,Euro,BE,Belgium,2021-S2,,1626,,,,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",EUR,Euro,BE,Belgium,2022-S1,,1658,,,,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",EUR,Euro,BE,Belgium,2022-S2,,1842,,,,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",EUR,Euro,BE,Belgium,2023-S1,,1955,,,,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",EUR,Euro,BE,Belgium,2023-S2,,1955,,,,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",EUR,Euro,BE,Belgium,2024-S1,,1994,,,,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",EUR,Euro,BE,Belgium,2024-S2,,2070,,,,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",EUR,Euro,BE,Belgium,2025-S1,,2070,,,,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",EUR,Euro,BE,Belgium,2025-S2,,2112,,,,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",EUR,Euro,BG,Bulgaria,1999-S1,,31,,,,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",EUR,Euro,BG,Bulgaria,1999-S2,,34,,,,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",EUR,Euro,BG,Bulgaria,2000-S1,,34,,,,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",EUR,Euro,BG,Bulgaria,2000-S2,,38,,,,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",EUR,Euro,BG,Bulgaria,2001-S1,,40,,,,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",EUR,Euro,BG,Bulgaria,2001-S2,,44,,,,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",EUR,Euro,BG,Bulgaria,2002-S1,,51,,,,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",EUR,Euro,BG,Bulgaria,2002-S2,,51,,,,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",EUR,Euro,BG,Bulgaria,2003-S1,,56,,,,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",EUR,Euro,BG,Bulgaria,2003-S2,,57,,,,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",EUR,Euro,BG,Bulgaria,2004-S1,,61,,,,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",EUR,Euro,BG,Bulgaria,2004-S2,,61,,,,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",EUR,Euro,BG,Bulgaria,2005-S1,,77,,,,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",EUR,Euro,BG,Bulgaria,2005-S2,,77,,,,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",EUR,Euro,BG,Bulgaria,2006-S1,,82,,,,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",EUR,Euro,BG,Bulgaria,2006-S2,,82,,,,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",EUR,Euro,BG,Bulgaria,2007-S1,,92,,,,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",EUR,Euro,BG,Bulgaria,2007-S2,,92,,,,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",EUR,Euro,BG,Bulgaria,2008-S1,,112,,,,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",EUR,Euro,BG,Bulgaria,2008-S2,,112,,,,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",EUR,Euro,BG,Bulgaria,2009-S1,,123,,,,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",EUR,Euro,BG,Bulgaria,2009-S2,,123,,,,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",EUR,Euro,BG,Bulgaria,2010-S1,,123,,,,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",EUR,Euro,BG,Bulgaria,2010-S2,,123,,,,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",EUR,Euro,BG,Bulgaria,2011-S1,,123,,,,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",EUR,Euro,BG,Bulgaria,2011-S2,,123,,,,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",EUR,Euro,BG,Bulgaria,2012-S1,,138,,,,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",EUR,Euro,BG,Bulgaria,2012-S2,,148,,,,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",EUR,Euro,BG,Bulgaria,2013-S1,,159,,,,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",EUR,Euro,BG,Bulgaria,2013-S2,,159,,,,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",EUR,Euro,BG,Bulgaria,2014-S1,,174,,,,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",EUR,Euro,BG,Bulgaria,2014-S2,,174,,,,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",EUR,Euro,BG,Bulgaria,2015-S1,,184,,,,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",EUR,Euro,BG,Bulgaria,2015-S2,,194,,,,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",EUR,Euro,BG,Bulgaria,2016-S1,,215,,,,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",EUR,Euro,BG,Bulgaria,2016-S2,,215,,,,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",EUR,Euro,BG,Bulgaria,2017-S1,,235,,,,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",EUR,Euro,BG,Bulgaria,2017-S2,,235,,,,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",EUR,Euro,BG,Bulgaria,2018-S1,,261,,,,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",EUR,Euro,BG,Bulgaria,2018-S2,,261,,,,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",EUR,Euro,BG,Bulgaria,2019-S1,,286,,,,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",EUR,Euro,BG,Bulgaria,2019-S2,,286,,,,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",EUR,Euro,BG,Bulgaria,2020-S1,,312,,,,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",EUR,Euro,BG,Bulgaria,2020-S2,,312,,,,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",EUR,Euro,BG,Bulgaria,2021-S1,,332,,,,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",EUR,Euro,BG,Bulgaria,2021-S2,,332,,,,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",EUR,Euro,BG,Bulgaria,2022-S1,,332,,,,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",EUR,Euro,BG,Bulgaria,2022-S2,,363,,,,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",EUR,Euro,BG,Bulgaria,2023-S1,,399,,,,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",EUR,Euro,BG,Bulgaria,2023-S2,,399,,,,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",EUR,Euro,BG,Bulgaria,2024-S1,,477,,,,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",EUR,Euro,BG,Bulgaria,2024-S2,,477,,,,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",EUR,Euro,BG,Bulgaria,2025-S1,,551,,,,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",EUR,Euro,BG,Bulgaria,2025-S2,,551,,,,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",EUR,Euro,CH,Switzerland,1999-S1,,,,m,missing value; data cannot exist,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",EUR,Euro,CH,Switzerland,1999-S2,,,,m,missing value; data cannot exist,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",EUR,Euro,CH,Switzerland,2000-S1,,,,m,missing value; data cannot exist,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",EUR,Euro,CH,Switzerland,2000-S2,,,,m,missing value; data cannot exist,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",EUR,Euro,CH,Switzerland,2001-S1,,,,m,missing value; data cannot exist,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",EUR,Euro,CH,Switzerland,2001-S2,,,,m,missing value; data cannot exist,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",EUR,Euro,CH,Switzerland,2002-S1,,,,m,missing value; data cannot exist,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",EUR,Euro,CH,Switzerland,2002-S2,,,,m,missing value; data cannot exist,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",EUR,Euro,CH,Switzerland,2003-S1,,,,m,missing value; data cannot exist,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",EUR,Euro,CH,Switzerland,2003-S2,,,,m,missing value; data cannot exist,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",EUR,Euro,CH,Switzerland,2004-S1,,,,m,missing value; data cannot exist,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",EUR,Euro,CH,Switzerland,2004-S2,,,,m,missing value; data cannot exist,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",EUR,Euro,CH,Switzerland,2005-S1,,,,m,missing value; data cannot exist,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",EUR,Euro,CH,Switzerland,2005-S2,,,,m,missing value; data cannot exist,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",EUR,Euro,CH,Switzerland,2006-S1,,,,m,missing value; data cannot exist,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",EUR,Euro,CH,Switzerland,2006-S2,,,,m,missing value; data cannot exist,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",EUR,Euro,CH,Switzerland,2007-S1,,,,m,missing value; data cannot exist,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",EUR,Euro,CH,Switzerland,2007-S2,,,,m,missing value; data cannot exist,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",EUR,Euro,CH,Switzerland,2008-S1,,,,m,missing value; data cannot exist,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",EUR,Euro,CH,Switzerland,2008-S2,,,,m,missing value; data cannot exist,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",EUR,Euro,CH,Switzerland,2009-S1,,,,m,missing value; data cannot exist,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",EUR,Euro,CH,Switzerland,2009-S2,,,,m,missing value; data cannot exist,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",EUR,Euro,CH,Switzerland,2010-S1,,,,m,missing value; data cannot exist,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",EUR,Euro,CH,Switzerland,2010-S2,,,,m,missing value; data cannot exist,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",EUR,Euro,CH,Switzerland,2011-S1,,,,m,missing value; data cannot exist,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",EUR,Euro,CH,Switzerland,2011-S2,,,,m,missing value; data cannot exist,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",EUR,Euro,CH,Switzerland,2012-S1,,,,m,missing value; data cannot exist,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",EUR,Euro,CH,Switzerland,2012-S2,,,,m,missing value; data cannot exist,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",EUR,Euro,CH,Switzerland,2013-S1,,,,m,missing value; data cannot exist,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",EUR,Euro,CH,Switzerland,2013-S2,,,,m,missing value; data cannot exist,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",EUR,Euro,CH,Switzerland,2014-S1,,,,m,missing value; data cannot exist,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",EUR,Euro,CH,Switzerland,2014-S2,,,,m,missing value; data cannot exist,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",EUR,Euro,CH,Switzerland,2015-S1,,,,m,missing value; data cannot exist,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",EUR,Euro,CH,Switzerland,2015-S2,,,,m,missing value; data cannot exist,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",EUR,Euro,CH,Switzerland,2016-S1,,,,m,missing value; data cannot exist,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",EUR,Euro,CH,Switzerland,2016-S2,,,,m,missing value; data cannot exist,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",EUR,Euro,CH,Switzerland,2017-S1,,,,m,missing value; data cannot exist,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",EUR,Euro,CH,Switzerland,2017-S2,,,,m,missing value; data cannot exist,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",EUR,Euro,CH,Switzerland,2018-S1,,,,m,missing value; data cannot exist,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",EUR,Euro,CH,Switzerland,2018-S2,,,,m,missing value; data cannot exist,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",EUR,Euro,CH,Switzerland,2019-S1,,,,m,missing value; data cannot exist,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",EUR,Euro,CH,Switzerland,2019-S2,,,,m,missing value; data cannot exist,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",EUR,Euro,CH,Switzerland,2020-S1,,,,m,missing value; data cannot exist,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",EUR,Euro,CH,Switzerland,2020-S2,,,,m,missing value; data cannot exist,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",EUR,Euro,CH,Switzerland,2021-S1,,,,m,missing value; data cannot exist,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",EUR,Euro,CH,Switzerland,2021-S2,,,,m,missing value; data cannot exist,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",EUR,Euro,CH,Switzerland,2022-S1,,,,m,missing value; data cannot exist,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",EUR,Euro,CH,Switzerland,2022-S2,,,,m,missing value; data cannot exist,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",EUR,Euro,CH,Switzerland,2023-S1,,,,m,missing value; data cannot exist,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",EUR,Euro,CH,Switzerland,2023-S2,,,,m,missing value; data cannot exist,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",EUR,Euro,CH,Switzerland,2024-S1,,,,m,missing value; data cannot exist,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",EUR,Euro,CH,Switzerland,2024-S2,,,,m,missing value; data cannot exist,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",EUR,Euro,CH,Switzerland,2025-S1,,,,m,missing value; data cannot exist,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",EUR,Euro,CH,Switzerland,2025-S2,,,,m,missing value; data cannot exist,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",EUR,Euro,CY,Cyprus,1999-S1,,,,m,missing value; data cannot exist,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",EUR,Euro,CY,Cyprus,1999-S2,,,,m,missing value; data cannot exist,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",EUR,Euro,CY,Cyprus,2000-S1,,,,m,missing value; data cannot exist,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",EUR,Euro,CY,Cyprus,2000-S2,,,,m,missing value; data cannot exist,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",EUR,Euro,CY,Cyprus,2001-S1,,,,m,missing value; data cannot exist,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",EUR,Euro,CY,Cyprus,2001-S2,,,,m,missing value; data cannot exist,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",EUR,Euro,CY,Cyprus,2002-S1,,,,m,missing value; data cannot exist,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",EUR,Euro,CY,Cyprus,2002-S2,,,,m,missing value; data cannot exist,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",EUR,Euro,CY,Cyprus,2003-S1,,,,m,missing value; data cannot exist,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",EUR,Euro,CY,Cyprus,2003-S2,,,,m,missing value; data cannot exist,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",EUR,Euro,CY,Cyprus,2004-S1,,,,m,missing value; data cannot exist,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",EUR,Euro,CY,Cyprus,2004-S2,,,,m,missing value; data cannot exist,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",EUR,Euro,CY,Cyprus,2005-S1,,,,m,missing value; data cannot exist,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",EUR,Euro,CY,Cyprus,2005-S2,,,,m,missing value; data cannot exist,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",EUR,Euro,CY,Cyprus,2006-S1,,,,m,missing value; data cannot exist,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",EUR,Euro,CY,Cyprus,2006-S2,,,,m,missing value; data cannot exist,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",EUR,Euro,CY,Cyprus,2007-S1,,,,m,missing value; data cannot exist,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",EUR,Euro,CY,Cyprus,2007-S2,,,,m,missing value; data cannot exist,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",EUR,Euro,CY,Cyprus,2008-S1,,,,m,missing value; data cannot exist,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",EUR,Euro,CY,Cyprus,2008-S2,,,,m,missing value; data cannot exist,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",EUR,Euro,CY,Cyprus,2009-S1,,,,m,missing value; data cannot exist,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",EUR,Euro,CY,Cyprus,2009-S2,,,,m,missing value; data cannot exist,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",EUR,Euro,CY,Cyprus,2010-S1,,,,m,missing value; data cannot exist,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",EUR,Euro,CY,Cyprus,2010-S2,,,,m,missing value; data cannot exist,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",EUR,Euro,CY,Cyprus,2011-S1,,,,m,missing value; data cannot exist,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",EUR,Euro,CY,Cyprus,2011-S2,,,,m,missing value; data cannot exist,,
dataflow,ESTAT:EARN_MW_CUR(1.0),Monthly minimum wages - bi-annual data,S,"Half-yearly, semesterly",EUR,Euro,CY,Cyprus,2012-S1,,,,m,missing value; data cannot exist,,
